worker_id,latitude,longitude,rainfall_mm,orders_accepted,orders_completed,is_active,gps_movement_km,rejected_orders,session_interactions,distance_from_event,claim_count_last_7_days,weather_api_1_mm,weather_api_2_mm,weather_api_3_mm,weather_disagreement_mm,claim_hour,trigger_met,location_check_pass,behavior_check_pass,activity_check_pass,activity_failed_checks,activity_validation_score,activity_validation_reasons,passive_presence_flag,official_data_check_pass,calculated_distance_km,gps_spoof_flag,duplicate_claim_flag,time_pattern_flag,fraud_label
1718,12.892799398721138,77.59628694796565,70.06,5,0,1,2.27,4,15,9.02,0,74.16,70.86,65.17,8.99,1,1,0,1,0,1,0.8,no deliveries completed,0,1,8.76,1,0,1,1
2597,12.969381865007684,77.57805536590597,94.45,16,7,0,15.09,9,54,1.84,0,87.99,104.57,90.78,16.58,18,1,1,1,0,1,0.8,worker not logged in,0,1,1.81,0,0,0,1
2884,12.969996203515823,77.64571065454366,55.98,5,1,1,1.93,4,18,5.69,6,56.93,46.48,64.53,18.05,11,1,0,0,1,0,1.0,genuine activity verified,0,0,5.54,0,1,1,0
1005,12.942520225103706,77.53748665468346,4.51,7,5,1,10.24,3,31,6.73,1,7.31,6.21,0.0,7.31,13,0,0,1,1,0,1.0,genuine activity verified,0,0,6.98,0,0,0,1
2381,13.066954441519275,77.6603614526146,41.94,9,2,1,8.64,7,24,12.64,3,43.33,36.57,45.91,9.34,15,0,0,0,0,1,0.8,too many rejected orders,0,1,12.77,0,0,0,1
3483,13.020522070543349,77.65538872472825,101.15,0,0,1,0.26,5,1,8.07,1,92.68,108.19,102.59,15.51,7,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,8.54,1,0,0,1
1701,12.955290769135823,77.60730072714011,40.96,0,0,1,0.05,11,2,2.8,1,41.47,44.59,36.83,7.76,11,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,2.28,0,0,0,1
1702,12.97263848453734,77.57879823541879,17.96,8,5,1,13.88,4,38,1.87,1,14.53,19.8,19.55,5.27,7,0,0,1,1,0,1.0,genuine activity verified,0,0,1.72,0,0,0,0
3195,12.96155141213708,77.5861412579434,38.89,0,0,1,0.17,8,0,1.12,0,43.35,41.8,31.53,11.82,9,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,1.45,0,0,0,1
1155,12.941205282986203,77.58901560406137,55.58,0,0,1,0.1,6,1,3.53,1,68.58,52.15,46.0,22.59,16,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,3.43,0,0,0,1
1993,13.010929598777818,77.60798979627572,75.3,0,0,1,0.01,9,2,5.01,0,64.77,86.85,74.28,22.07,14,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,4.61,0,0,0,1
2145,12.9982139740129,77.7329663477486,78.34,10,0,1,4.16,10,15,15.63,3,76.45,91.47,67.11,24.36,7,1,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,0,15.28,1,0,0,1
2994,12.93844499348799,77.58667867206245,59.22,7,4,1,8.26,4,34,3.46,1,63.16,62.38,52.11,11.05,12,1,1,1,1,0,1.0,genuine activity verified,0,1,3.79,0,0,0,0
1322,13.023981025460577,77.50689840635182,57.59,7,0,1,2.6,7,17,10.05,1,62.45,59.21,51.11,11.34,6,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,11.15,0,0,0,1
2085,13.025210176038074,77.5329335462167,39.76,4,1,1,3.72,3,13,9.09,4,41.05,34.25,43.97,9.73,12,0,0,0,1,0,1.0,genuine activity verified,0,1,8.95,0,1,0,1
1380,12.992279618886446,77.67668078495053,114.41,6,0,0,0.0,8,19,8.88,2,115.62,121.46,106.15,15.31,11,1,0,1,0,1,0.8,worker not logged in,0,1,9.19,1,0,0,1
2969,12.953395306638454,77.55089856064912,89.13,7,1,1,4.31,7,24,5.37,2,87.22,90.06,90.11,2.89,2,1,0,1,0,1,0.8,too many rejected orders,0,1,5.15,0,0,1,0
2580,12.962021157395348,77.65168197832956,94.31,7,0,1,0.86,8,30,6.61,0,90.83,87.35,104.77,17.41,13,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,6.28,0,0,0,0
2241,12.939434001537002,77.55723653050329,102.49,6,0,1,1.74,7,19,5.79,1,93.21,107.96,106.29,14.75,3,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,5.4,0,0,1,1
1982,12.931809075238855,77.58730176361088,18.81,9,7,1,17.91,3,49,5.11,0,19.15,15.74,21.54,5.8,7,0,0,1,1,0,1.0,genuine activity verified,0,0,4.49,0,0,0,1
1382,12.929823340467664,77.619608330384,66.49,10,2,1,5.13,10,34,5.81,3,63.78,70.57,65.14,6.79,12,1,0,0,0,1,0.8,too many rejected orders,0,1,5.38,0,0,0,1
3304,12.946877823728592,77.56179222213676,16.57,6,4,0,11.23,3,25,5.11,0,22.67,5.43,21.62,17.23,0,0,0,1,0,1,0.8,worker not logged in,0,0,4.49,0,0,1,1
2619,12.930211160372611,77.65828860543036,106.24,11,2,1,4.83,10,47,8.78,0,100.4,102.2,116.12,15.73,21,1,0,1,0,1,0.8,too many rejected orders,0,1,8.3,1,0,0,0
1797,12.909051795258275,77.59762913432273,56.05,0,0,1,0.2,11,0,7.48,0,52.67,56.02,59.46,6.8,9,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,6.96,0,0,0,1
2034,12.980376106790157,77.61303403385199,12.39,4,2,1,5.65,4,20,2.21,2,12.04,2.36,22.77,20.41,8,0,0,1,1,0,1.0,genuine activity verified,0,0,2.22,0,0,0,0
2815,12.980983823235738,77.58389571967923,30.8,8,6,1,18.63,3,37,1.11,0,21.82,28.69,41.9,20.08,21,0,0,1,1,0,1.0,genuine activity verified,0,0,1.56,0,0,0,0
2798,13.039631710337133,77.62094881148069,66.48,4,0,1,0.84,5,12,8.95,2,66.51,61.09,71.84,10.76,8,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,8.09,0,0,0,1
2152,12.944866465265813,77.657751709594,14.01,11,9,0,19.81,3,49,7.48,1,8.11,13.28,20.64,12.52,7,0,0,1,0,1,0.8,worker not logged in,0,0,7.46,0,0,0,1
1757,12.983444023584932,77.58934856249508,50.43,12,7,1,19.25,7,54,1.86,1,53.11,45.78,52.41,7.33,18,1,1,1,0,1,0.8,too many rejected orders,0,1,1.43,0,0,0,0
2649,12.984108503170992,77.66378851162997,61.91,2,0,1,0.13,3,13,7.43,0,70.25,50.2,65.28,20.05,1,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,0,7.62,0,0,1,1
2645,12.999048290018044,77.67323968942523,45.48,10,3,0,8.92,9,37,9.39,1,45.81,44.5,46.12,1.62,0,0,0,1,0,1,0.8,worker not logged in,0,1,9.05,0,0,1,1
2499,13.001373343549988,77.62516384157406,86.03,4,0,1,0.0,7,11,3.83,1,95.71,81.27,81.09,14.62,16,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,4.68,0,0,0,1
1182,13.002609167474029,77.61416457344973,45.52,5,1,1,3.58,5,22,3.9,1,46.87,50.57,39.12,11.45,19,0,0,1,0,1,0.8,too many rejected orders,0,1,4.05,0,0,0,0
2181,12.984696443807902,77.5518567170927,85.88,5,0,1,0.0,6,16,4.82,1,82.31,87.92,87.41,5.61,9,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,4.85,0,0,0,1
2534,12.97822486342295,77.65518149013377,24.16,8,7,1,23.72,1,39,6.77,1,22.47,30.86,19.15,11.71,14,0,0,1,1,0,1.0,genuine activity verified,0,0,6.61,0,0,0,1
3375,12.957298795657819,77.59489463751402,36.76,10,7,1,18.02,3,45,1.97,5,34.33,31.25,44.68,13.43,19,0,0,0,1,0,1.0,genuine activity verified,0,1,1.59,0,1,1,0
2313,12.916889844048118,77.56047231294893,87.14,9,1,1,3.88,9,29,6.74,0,90.22,83.46,87.73,6.76,12,1,0,1,0,1,0.8,too many rejected orders,0,1,7.12,0,0,0,0
1856,12.939363288855294,77.60892009736776,81.1,4,0,1,0.0,7,13,4.14,1,79.98,80.31,83.0,3.02,21,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,3.91,0,0,0,0
2389,12.946719699043934,77.60045158184434,67.32,9,3,1,9.88,7,26,3.27,1,67.2,64.06,70.7,6.64,3,1,1,1,0,1,0.8,too many rejected orders,0,1,2.84,0,0,1,0
1443,12.926641129502823,77.59169652210771,44.17,0,0,1,0.0,9,2,5.83,1,47.81,40.4,44.3,7.41,8,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,5.01,0,0,0,1
1226,12.989196958667508,77.59185690123765,9.19,9,8,1,24.28,2,44,2.23,1,9.98,10.13,7.45,2.69,14,0,0,1,1,0,1.0,genuine activity verified,0,0,1.98,0,0,0,1
2695,13.01946511475948,77.59099958964306,16.46,7,5,1,12.22,1,32,5.18,1,19.91,22.74,6.72,16.02,5,0,0,1,1,0,1.0,genuine activity verified,0,0,5.34,0,0,1,1
3465,12.935277502706834,77.57989201515015,70.76,0,0,1,0.12,7,1,3.9,0,74.07,61.19,77.02,15.83,1,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,4.34,0,0,1,1
3115,13.015007935662922,77.64436155002433,70.22,9,2,0,6.8,7,32,7.88,0,69.43,68.68,72.53,3.85,0,1,0,1,0,1,0.8,worker not logged in,0,1,7.24,0,0,1,1
2459,12.930235554418813,77.56884343150544,47.79,8,5,1,13.95,6,33,5.64,2,46.19,39.01,58.17,19.16,19,0,0,1,0,1,0.8,too many rejected orders,0,0,5.38,0,0,0,1
1100,13.070041746080557,77.77615408036489,77.87,9,0,0,4.36,9,25,20.0,3,73.95,74.9,84.77,10.82,12,1,0,0,0,1,0.8,worker not logged in,0,1,22.51,1,0,0,1
3469,12.94398681683289,77.53822667018139,78.58,9,1,1,3.89,8,18,6.27,2,81.14,78.52,76.08,5.06,22,1,0,1,0,1,0.8,too many rejected orders,0,1,6.84,0,0,0,1
2124,12.995675825944257,77.57121055691063,81.99,3,0,1,0.61,2,10,3.36,2,72.35,84.05,89.56,17.22,8,1,1,1,0,1,0.8,no deliveries completed,0,1,3.69,0,0,0,0
1724,12.944448473046313,77.57437031581692,74.94,11,6,1,18.5,5,35,3.95,3,78.27,70.88,75.68,7.38,11,1,1,0,0,1,0.8,too many rejected orders,0,1,3.73,0,0,0,0
3231,13.012066416548267,77.67621973657297,64.79,7,0,0,0.71,5,16,10.05,1,63.15,62.41,68.79,6.38,0,1,0,1,0,1,0.8,worker not logged in,0,1,9.92,0,0,1,1
2866,12.961771169053513,77.5417946140009,75.86,8,0,1,3.72,9,27,5.14,2,78.82,68.01,80.77,12.76,10,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,5.83,0,0,0,1
2874,12.945615851616207,77.61163689191945,58.66,0,0,0,0.0,1,3,3.65,1,68.85,54.11,53.02,15.84,18,1,1,1,0,1,0.8,worker not logged in,0,1,3.43,0,0,0,1
1694,12.971861330669892,77.74919439055054,55.84,4,0,1,0.34,4,11,16.2,3,59.22,56.46,51.83,7.39,16,1,0,0,0,2,0.6,no deliveries completed; gps movement too low,0,1,16.75,0,0,0,1
3479,12.981728180411814,77.60794409218698,82.61,6,0,0,0.1,8,14,2.31,3,82.8,71.92,93.11,21.19,17,1,1,0,0,1,0.8,worker not logged in,0,0,1.83,0,0,0,1
2132,13.007408736089047,77.64405372650444,89.5,3,0,1,0.0,4,12,6.75,0,86.5,96.88,85.13,11.75,21,1,0,1,0,2,0.6,no deliveries completed; gps movement too low,0,1,6.68,0,0,0,0
2328,12.982532850261476,77.64323317438988,82.19,6,0,1,1.34,7,20,5.25,3,82.26,85.89,78.43,7.45,14,1,0,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,5.41,0,0,0,1
2877,13.061153266656577,77.57656172693919,56.5,5,0,0,0.68,7,16,10.49,2,52.8,54.75,61.95,9.15,20,1,0,1,0,1,0.8,worker not logged in,0,1,10.15,0,0,0,1
2649,13.028791498098817,77.60236069797976,34.46,11,8,0,25.26,5,36,6.54,3,36.02,29.11,38.24,9.13,9,0,0,0,0,1,0.8,worker not logged in,0,0,6.41,0,0,0,1
1430,12.95929888941132,77.52003591871392,97.5,11,3,1,10.23,8,30,8.66,1,98.48,89.95,104.06,14.11,13,1,0,1,0,1,0.8,too many rejected orders,0,1,8.19,1,0,0,1
1756,12.958878902647717,77.59856372034088,39.55,6,2,1,4.7,4,31,1.51,2,31.22,33.52,53.92,22.7,14,0,0,1,1,0,1.0,genuine activity verified,0,0,1.48,0,0,0,1
1902,12.990387868779415,77.56284042288672,76.65,9,1,1,3.85,9,28,4.07,1,76.89,71.64,81.42,9.78,12,1,1,1,0,1,0.8,too many rejected orders,0,1,4.03,0,0,0,1
3368,12.938079232782973,77.58714470296158,102.49,3,0,0,0.0,6,7,3.71,5,103.41,94.51,109.55,15.04,14,1,1,0,0,1,0.8,worker not logged in,0,1,3.81,0,1,1,1
2786,13.0182515322613,77.52718512540733,26.86,8,4,1,11.03,4,28,9.05,0,36.82,17.55,26.2,19.27,12,0,0,1,1,0,1.0,genuine activity verified,0,0,8.96,0,0,0,0
1915,12.986064020873744,77.61079489146876,23.36,4,3,1,6.83,3,17,2.97,3,23.85,25.67,20.57,5.1,22,0,0,0,1,0,1.0,genuine activity verified,0,0,2.38,0,0,0,0
2836,12.981858356434342,77.52673725217697,76.32,8,0,1,4.06,8,22,7.27,1,84.65,72.38,71.92,12.73,17,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,7.44,0,0,0,1
2846,12.999078146710833,77.60053138427166,73.79,5,2,1,4.1,4,21,3.35,1,70.34,78.73,72.3,8.39,14,1,1,1,1,0,1.0,genuine activity verified,0,1,3.12,0,0,0,0
1985,13.040513195334762,77.5455397762791,11.52,6,5,1,6.84,1,28,9.02,0,12.89,8.09,13.6,5.51,10,0,0,1,1,0,1.0,genuine activity verified,0,0,9.33,0,0,0,1
2007,12.9784382140875,77.56061435859456,57.54,8,7,1,11.83,2,33,3.04,1,47.95,63.41,61.27,15.46,8,1,1,1,1,0,1.0,genuine activity verified,0,1,3.76,0,0,0,0
3235,12.967078385165145,77.6407892841018,49.56,9,3,1,9.75,7,36,5.1,1,54.52,50.21,43.96,10.56,13,0,0,1,0,1,0.8,too many rejected orders,0,1,5.03,0,0,0,0
2404,13.127995548286991,77.66728556172565,23.84,10,3,1,9.85,7,37,19.22,0,26.13,25.34,20.04,6.09,11,0,0,1,0,1,0.8,too many rejected orders,0,0,19.09,0,0,0,0
1373,13.010302016639645,77.64056812550682,95.62,3,0,1,0.0,4,12,6.54,4,91.35,100.81,94.69,9.47,21,1,0,0,0,2,0.6,no deliveries completed; gps movement too low,0,1,6.58,0,1,0,1
2799,12.958760806384651,77.65698908530005,69.25,12,3,1,9.47,9,41,6.39,0,65.13,73.67,68.95,8.54,12,1,0,1,0,1,0.8,too many rejected orders,0,1,6.91,0,0,0,0
2473,13.080506879641717,77.63884972002329,79.7,7,0,0,3.06,8,21,13.13,2,81.74,83.35,74.0,9.36,17,1,0,1,0,1,0.8,worker not logged in,0,1,13.02,1,0,0,1
2272,13.059912627193775,77.73722047890917,87.54,3,0,1,0.0,3,9,18.4,3,85.52,91.18,85.91,5.66,11,1,0,0,0,2,0.6,no deliveries completed; gps movement too low,0,1,18.31,1,0,0,1
2812,12.9860725177842,77.53597977375284,37.2,5,3,1,10.2,3,27,6.24,1,38.94,32.19,40.48,8.29,12,0,0,1,1,0,1.0,genuine activity verified,0,1,6.55,0,0,0,1
3267,12.917336005962436,77.62444401338179,87.3,8,0,0,4.08,9,18,6.37,2,84.0,84.09,93.83,9.83,0,1,0,1,0,1,0.8,worker not logged in,0,1,6.85,0,0,1,1
1826,12.980943599318307,77.65160722619464,94.12,3,0,1,0.0,5,13,6.18,1,92.61,88.28,101.47,13.19,23,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,6.26,0,0,1,1
2048,12.936104399119902,77.55738799429443,75.26,7,0,1,1.77,9,25,5.87,2,75.03,70.35,80.39,10.03,9,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,5.64,0,0,0,1
1473,12.933010462279547,77.61917879469217,68.33,10,7,1,21.33,4,35,5.2,0,67.74,64.81,72.43,7.62,12,1,0,1,1,0,1.0,genuine activity verified,0,1,5.05,0,0,0,0
2617,12.9458470394411,77.63239806100677,76.81,7,0,1,0.98,7,21,4.69,3,71.15,76.28,83.0,11.85,22,1,1,0,0,2,0.6,no deliveries completed; too many rejected orders,0,1,5.0,0,0,0,1
2006,12.9969884256836,77.63121073546586,66.3,5,0,1,2.55,5,11,4.92,2,76.19,68.81,53.9,22.28,10,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,0,4.87,0,0,0,0
1855,12.96484283374701,77.60319439555579,120.28,13,1,1,6.2,12,35,1.51,3,121.91,122.44,116.49,5.95,0,1,1,0,0,1,0.8,too many rejected orders,0,1,1.2,0,0,1,1
2741,12.979455784200407,77.59987829205316,64.38,7,0,1,0.42,8,24,0.63,0,64.89,67.35,60.89,6.46,6,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,1.04,0,0,0,1
2020,12.92262786359831,77.615674663428,33.26,4,3,1,9.53,3,20,5.93,1,38.09,30.34,31.36,7.76,15,0,0,1,1,0,1.0,genuine activity verified,0,0,5.9,0,0,0,1
2160,13.037124999498992,77.6730042667941,46.71,6,1,1,2.67,5,10,11.66,2,44.79,49.61,45.75,4.82,13,0,0,1,0,1,0.8,too many rejected orders,0,1,11.19,0,0,0,1
2100,12.995090306469795,77.61625423358343,26.74,12,10,1,27.9,3,57,3.06,0,24.74,27.51,27.95,3.22,11,0,0,1,1,0,1.0,genuine activity verified,0,0,3.51,0,0,0,1
1646,12.995398098327072,77.60275997844442,75.15,11,2,1,8.15,11,24,3.19,0,70.36,77.5,77.59,7.24,23,1,1,1,0,1,0.8,too many rejected orders,0,1,2.79,0,0,1,0
1314,13.01011843587676,77.74296375214621,78.86,8,0,1,1.03,8,18,17.2,0,81.6,81.58,73.4,8.21,22,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,16.64,1,0,0,1
3068,12.978066495455183,77.52951168773798,36.65,5,5,1,13.19,3,30,7.01,1,34.02,35.22,40.7,6.69,8,0,0,1,1,0,1.0,genuine activity verified,0,1,7.09,0,0,0,0
1229,13.059553914139293,77.58934906099654,23.54,8,2,1,5.63,8,25,9.68,1,17.49,24.0,29.13,11.64,13,0,0,1,0,1,0.8,too many rejected orders,0,0,9.8,0,0,0,0
1812,12.970896082829775,77.53924614024618,98.29,0,0,1,0.32,5,0,6.36,1,93.82,94.83,106.22,12.4,15,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,6.0,0,0,0,1
2668,12.943872522154303,77.60566808070419,57.47,10,5,1,9.85,6,32,3.24,1,67.51,58.15,46.77,20.74,4,1,1,1,0,1,0.8,too many rejected orders,0,0,3.31,0,0,1,0
1328,12.964649504425514,77.66027720703414,31.88,0,0,1,0.12,9,2,6.33,1,32.08,16.9,46.66,29.76,9,0,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,0,7.16,0,0,0,1
2638,12.975287084301074,77.57563660872212,64.71,1,0,1,0.0,1,6,2.06,1,55.13,73.49,65.49,18.36,7,1,1,1,0,2,0.6,no deliveries completed; gps movement too low,0,0,2.1,0,0,0,1
2832,12.965553264772378,77.59969008121189,65.39,6,0,1,1.98,8,20,1.03,0,72.33,63.13,60.69,11.64,13,1,1,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,0.87,0,0,0,1
2657,12.97034581197294,77.62485946859687,72.28,8,3,1,7.35,8,23,3.54,3,74.49,73.19,69.16,5.33,16,1,1,0,0,1,0.8,too many rejected orders,0,1,3.28,0,0,0,1
1762,12.913862128122528,77.51189108272933,43.41,4,0,1,1.35,5,14,10.72,1,35.82,46.33,48.07,12.25,16,0,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,11.03,0,0,0,1
1049,12.933094780996562,77.57371558071424,58.11,3,0,1,0.53,4,9,4.75,0,59.04,49.32,65.96,16.64,4,1,1,1,0,1,0.8,no deliveries completed,0,1,4.84,0,0,1,1
3218,12.965626590517141,77.60918062637091,92.86,10,0,0,3.5,13,22,2.06,1,101.27,86.34,90.98,14.93,8,1,1,1,0,1,0.8,worker not logged in,0,1,1.71,0,0,0,1
1816,13.081106559060801,77.572353969662,3.73,6,2,1,8.43,4,17,12.39,1,4.19,0.0,7.01,7.01,16,0,0,1,1,0,1.0,genuine activity verified,0,0,12.41,0,0,0,1
3012,12.948952429005601,77.55552766027701,72.32,10,5,1,17.46,6,41,4.39,1,73.61,76.96,66.37,10.59,9,1,1,1,0,1,0.8,too many rejected orders,0,1,4.93,0,0,0,0
1494,12.964519456556943,77.63863431893525,20.87,7,4,1,7.25,4,22,5.27,3,19.35,31.73,11.53,20.2,18,0,0,0,1,0,1.0,genuine activity verified,0,0,4.84,0,0,0,1
1406,12.974040594216568,77.63471987601802,64.76,12,8,0,34.59,3,57,4.28,2,63.73,62.78,67.77,4.98,13,1,1,1,0,1,0.8,worker not logged in,0,1,4.36,0,0,0,0
2945,13.007176538260982,77.60957272909481,16.81,9,8,1,23.92,1,40,4.66,0,17.81,15.49,17.13,2.32,4,0,0,1,1,0,1.0,genuine activity verified,0,0,4.28,0,0,1,1
3349,12.967631530590959,77.62988790559773,65.15,11,6,1,13.8,5,40,3.36,1,63.1,69.86,62.49,7.37,11,1,1,1,0,1,0.8,too many rejected orders,0,1,3.85,0,0,0,0
3151,12.98756412821193,77.60320416937685,73.66,10,4,0,15.09,7,28,1.96,1,85.46,71.38,64.12,21.34,18,1,1,1,0,1,0.8,worker not logged in,0,0,2.01,0,0,0,1
2878,12.949935987942643,77.61681579629769,77.26,6,1,1,3.03,6,14,3.58,0,83.99,69.61,78.17,14.37,16,1,1,1,0,1,0.8,too many rejected orders,0,1,3.41,0,0,0,0
1616,12.99448382894394,77.58197385164638,54.52,8,5,1,19.29,4,37,2.86,1,52.61,67.82,43.14,24.68,14,1,1,1,1,0,1.0,genuine activity verified,0,0,2.89,0,0,0,0
3283,12.986629211904495,77.59923250731688,71.93,12,7,1,18.59,7,43,1.33,1,78.31,63.59,73.89,14.71,9,1,1,1,0,1,0.8,too many rejected orders,0,1,1.74,0,0,0,0
2669,13.006232680127193,77.56930518454337,73.08,11,6,0,16.9,7,46,3.89,1,77.61,77.71,63.92,13.79,20,1,1,1,0,1,0.8,worker not logged in,0,1,4.73,0,0,0,1
1430,13.00013841849778,77.64513933376729,52.27,11,4,1,14.27,6,42,6.86,0,52.53,48.73,55.56,6.83,2,1,0,1,0,1,0.8,too many rejected orders,0,1,6.33,0,0,1,0
1323,12.995149424915246,77.65546237638009,67.43,13,4,0,14.92,10,41,7.18,3,59.02,72.64,70.64,13.62,10,1,0,0,0,1,0.8,worker not logged in,0,1,7.1,0,0,0,1
3177,12.967663303653689,77.64979651202788,12.27,8,7,1,14.09,3,42,6.41,1,13.27,18.0,5.55,12.45,13,0,0,1,1,0,1.0,genuine activity verified,0,0,6.0,0,0,0,1
1687,12.981397569081778,77.57827564953288,90.43,5,0,0,0.0,6,17,2.4,0,98.66,84.68,87.95,13.98,10,1,1,1,0,1,0.8,worker not logged in,0,1,2.08,0,0,0,1
2914,13.01414035713806,77.5564490384254,87.57,6,0,0,0.0,8,13,6.49,2,85.36,86.18,91.19,5.83,18,1,0,1,0,1,0.8,worker not logged in,0,1,6.28,0,0,0,1
1346,12.945517017223889,77.64567894643001,19.96,11,9,1,28.62,4,45,6.14,0,32.39,10.74,16.76,21.64,14,0,0,1,1,0,1.0,genuine activity verified,0,0,6.25,0,0,0,1
1701,13.08275970507646,77.72173044781601,83.78,0,0,1,0.0,8,2,18.68,2,83.37,81.33,86.65,5.33,9,1,0,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,18.51,1,0,0,1
1708,12.978857255918015,77.60774337366095,64.34,7,4,1,12.97,4,29,2.14,2,62.77,71.07,59.17,11.91,12,1,1,1,1,0,1.0,genuine activity verified,0,1,1.64,0,0,0,1
1702,12.988211187610618,77.56925471660219,67.66,0,0,1,0.07,5,0,3.34,0,68.25,67.44,67.3,0.95,8,1,1,1,0,5,0.0,logged in but accepted no orders; no deliveries completed; gps movement too low; too many rejected orders; too few session interactions,1,1,3.31,0,0,0,1
2686,12.93863574002944,77.61162655250547,71.47,11,6,1,12.17,4,47,4.77,0,81.36,68.22,64.84,16.53,10,1,1,1,1,0,1.0,genuine activity verified,0,1,4.1,0,0,0,0
3285,12.968609497463468,77.55118887761353,24.51,8,5,1,15.18,5,37,4.19,0,20.83,30.46,22.25,9.63,17,0,0,1,0,1,0.8,too many rejected orders,0,0,4.72,0,0,0,1
3275,12.96784004903085,77.61996249424315,82.36,9,2,1,7.52,9,22,2.22,1,84.97,85.62,76.51,9.11,11,1,1,1,0,1,0.8,too many rejected orders,0,1,2.78,0,0,0,0
2853,12.882988795375862,77.64975546798425,86.61,5,0,1,0.0,7,16,11.87,1,77.37,89.65,92.82,15.46,14,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,11.52,1,0,0,1
1506,12.96281624042965,77.65984182175632,35.14,13,8,0,16.85,6,52,6.85,0,42.51,21.24,41.65,21.27,14,0,0,1,0,1,0.8,worker not logged in,0,0,7.14,0,0,0,1
3401,12.965307286686063,77.62294096216439,94.27,7,0,1,0.15,9,16,3.86,2,91.51,93.79,97.52,6.01,18,1,1,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,3.15,0,0,0,1
2355,12.96518828228708,77.53931913801516,12.89,7,3,0,7.33,5,26,6.5,1,12.28,15.34,11.05,4.28,10,0,0,1,0,1,0.8,worker not logged in,0,0,6.03,0,0,0,0
2364,13.028236570983092,77.60249320523783,63.12,4,0,1,0.75,5,13,6.91,1,69.1,58.42,61.84,10.67,8,1,0,1,0,2,0.6,no deliveries completed; too many rejected orders,0,1,6.36,0,0,0,1
2753,12.922968068059646,77.68018726976231,28.47,8,1,1,5.58,9,28,11.05,3,35.77,20.76,28.88,15.01,22,0,0,0,0,1,0.8,too many rejected orders,0,0,10.74,0,0,0,1
2922,12.938615097151816,77.55985553638232,37.06,5,5,0,15.43,0,32,4.93,1,45.63,34.28,31.28,14.35,11,0,0,1,0,1,0.8,worker not logged in,0,1,5.26,0,0,0,0
3382,12.867112168067226,77.59223273708359,12.51,0,0,1,0.0,1,7,11.04,3,19.75,10.52,7.27,12.48,2,0,0,0,0,3,0.4,logged in but accepted no orders; no deliveries completed; gps movement too low,1,0,11.62,0,0,1,1
2455,12.952363333353034,77.65114097407204,101.11,6,0,1,0.33,6,18,7.01,0,95.62,97.11,110.6,14.97,18,1,0,1,0,3,0.4,no deliveries completed; gps movement too low; too many rejected orders,0,1,6.49,0,0,0,1
