Rainfall,AQI,Traffic,Temperature,Humidity,Snow_Ice,Thunderstorm,Flooding,Extreme_Heat,Severe_Pollution,Curfew,Market_Closure,Platform_Downtime,Delivery_Time,Orders,Payout
37.15,107,0.39,37.0,36,0,0,0,0,0,0,0,0,44.22,446,0.0
15.17,10,0.17,-10.5,49,0,0,0,0,0,0,0,0,38.48,534,127.5
78.0,240,0.83,36.7,5,0,1,0,0,0,0,0,0,77.75,275,367.27
43.63,461,0.41,47.0,81,0,1,0,1,1,0,0,0,65.89,432,458.57
102.99,23,0.91,23.4,11,0,1,1,0,0,0,0,0,124.3,68,874.0
78.09,449,0.25,16.4,31,0,0,0,0,1,0,0,0,45.46,420,241.33
34.45,173,0.38,37.8,40,0,0,0,0,0,0,0,0,43.47,453,0.0
145.29,57,0.99,27.5,27,0,1,1,0,0,0,0,0,133.44,5,777.57
139.51,284,0.97,49.6,34,0,1,0,1,0,0,0,0,99.88,148,633.41
166.92,254,0.14,39.4,62,0,1,0,0,0,0,0,0,66.94,314,431.85
73.9,499,0.84,-19.6,28,0,0,0,0,1,0,0,0,75.28,279,448.05
93.69,191,0.37,7.7,89,0,0,0,0,0,0,0,0,52.0,366,165.53
103.35,229,0.12,50.9,33,0,1,0,1,0,0,0,0,64.7,414,599.54
116.82,321,0.13,-13.7,95,1,0,0,0,0,0,0,1,83.92,292,892.85
41.43,45,0.98,46.0,47,0,0,0,1,0,0,0,0,73.51,292,95.0
121.42,420,0.13,37.1,51,0,0,1,0,1,0,1,0,87.76,235,911.7
168.73,385,0.65,40.5,9,0,1,0,0,0,0,0,0,85.06,184,487.3
53.96,261,0.18,9.1,19,0,0,0,0,0,0,0,0,39.39,474,105.94
93.82,201,0.38,4.8,81,0,0,1,0,0,0,0,0,92.37,214,654.85
181.99,98,0.53,43.4,74,0,1,0,0,0,0,0,0,82.85,194,542.79
93.48,322,0.3,44.5,26,0,0,1,0,0,0,0,0,89.52,234,504.03
172.92,200,0.74,34.0,84,0,1,0,0,0,0,0,0,88.84,155,538.02
128.03,204,0.74,26.2,63,0,0,0,0,0,0,0,0,70.1,222,217.05
72.91,3,0.36,23.7,45,0,0,0,0,0,0,0,0,48.54,400,134.37
99.78,269,0.23,19.1,9,0,0,0,0,0,0,0,0,48.02,392,174.67
198.78,70,0.54,15.4,96,0,1,0,0,0,0,0,0,85.72,166,567.34
114.25,40,0.27,45.1,62,0,1,1,1,0,0,0,0,111.59,211,915.08
12.11,115,0.61,33.1,80,0,0,0,0,0,0,0,1,48.17,429,171.2
3.86,44,0.66,30.7,73,0,0,0,0,0,0,0,0,48.68,429,0.0
193.02,78,0.73,38.0,62,0,0,1,0,0,0,0,0,119.5,5,639.25
20.9,211,0.47,37.8,10,0,0,0,0,0,0,0,0,44.59,451,0.0
99.55,185,0.16,43.0,97,0,1,1,0,0,0,0,0,97.53,260,797.07
200.0,183,0.51,-2.8,86,1,0,1,0,0,0,0,0,144.25,5,1097.41
126.55,412,0.15,-7.2,55,1,0,0,0,1,0,0,0,82.83,272,691.07
147.24,373,0.97,48.2,60,0,1,1,1,0,0,0,0,141.04,5,946.45
79.73,438,0.48,-14.1,33,1,0,0,0,1,0,0,0,90.81,260,686.9
195.61,448,0.57,-10.4,92,0,0,1,0,1,0,0,0,119.49,14,919.01
144.72,489,0.77,14.0,55,0,0,0,0,1,0,0,0,73.66,190,373.28
74.86,449,0.98,-19.6,41,1,0,0,0,1,0,0,0,110.33,142,730.07
12.46,299,0.81,-0.7,41,1,0,0,0,0,0,0,0,85.57,278,334.99
172.15,270,0.43,6.7,82,0,0,0,0,0,0,0,0,65.87,234,283.23
22.35,45,0.84,-10.2,19,0,0,0,0,0,0,0,0,62.85,356,126.0
81.85,10,0.14,-0.5,15,0,0,1,0,0,0,0,0,82.43,292,549.47
13.12,133,0.39,-12.7,83,1,0,0,0,0,0,0,0,76.97,382,414.07
143.08,107,0.46,-4.3,59,1,0,0,0,0,0,0,0,94.71,170,521.81
148.02,462,0.97,0.3,78,1,0,0,0,1,0,0,0,111.15,35,685.2
105.15,115,0.61,40.9,81,0,1,1,0,0,0,0,0,114.12,139,728.27
37.88,188,0.15,18.9,53,0,0,0,0,0,0,0,0,35.93,505,0.0
49.99,160,0.29,10.4,48,0,0,0,0,0,0,0,0,42.65,452,0.0
141.97,489,0.24,50.6,74,0,0,0,1,1,0,0,0,62.7,327,533.15
130.87,114,0.81,37.7,12,0,1,0,0,0,0,1,1,84.98,201,856.72
155.63,250,0.58,37.9,65,0,1,0,0,0,0,0,0,80.64,221,420.62
12.56,443,0.3,16.9,18,0,0,0,0,1,0,0,0,37.38,506,94.4
198.84,189,0.46,-0.9,24,1,0,1,0,0,0,0,0,141.38,5,1138.02
95.15,64,0.27,0.3,62,1,0,1,0,0,0,0,0,118.72,139,861.69
143.61,323,0.56,28.8,13,0,0,1,0,0,0,0,0,106.14,94,664.62
165.76,272,0.52,51.0,63,0,1,1,1,0,0,0,0,128.06,71,1053.39
28.72,6,0.13,-3.1,92,1,0,0,0,0,0,0,0,65.41,424,300.11
123.15,54,0.21,34.8,32,0,0,0,0,0,0,0,0,50.82,362,209.73
116.85,416,0.54,12.1,61,0,0,0,0,1,0,0,0,61.43,289,273.07
77.9,393,0.46,-2.8,6,1,0,0,0,0,0,0,0,84.19,268,440.61
40.32,121,0.45,38.2,54,0,0,0,0,0,0,0,0,46.8,427,0.0
117.71,401,0.92,-15.9,29,1,0,1,0,1,0,0,0,152.81,5,1080.13
97.4,131,0.19,43.4,36,0,1,1,0,0,0,0,0,98.26,256,725.52
33.12,343,0.42,5.0,24,0,0,0,0,0,0,0,0,44.67,445,0.0
73.53,491,0.7,47.2,6,0,0,0,1,1,0,0,0,68.53,314,381.1
47.53,122,0.26,1.3,32,0,0,0,0,0,0,0,0,41.23,463,0.0
44.76,320,0.27,49.2,55,0,1,0,1,0,0,0,0,61.16,465,336.54
41.57,27,0.44,43.2,21,0,1,0,0,0,0,0,0,58.64,427,232.92
161.27,168,0.26,-4.8,36,1,0,1,0,0,0,0,0,130.69,43,1005.22
100.42,372,0.9,-6.4,65,1,0,1,0,0,0,0,0,144.76,5,967.8
126.46,413,0.76,13.5,75,0,0,0,0,1,0,0,0,70.57,220,285.09
133.84,363,0.11,2.3,29,0,0,1,0,0,0,0,0,88.93,221,547.1
125.55,409,0.13,43.4,81,0,1,1,0,1,0,0,0,100.38,229,812.58
30.19,382,0.84,-17.0,76,1,0,0,0,0,0,0,0,97.43,244,509.34
55.18,211,0.87,0.5,69,0,0,0,0,0,0,0,0,63.73,299,107.77
72.68,55,0.36,-9.6,12,0,0,0,0,0,0,0,0,53.3,400,257.02
30.89,322,0.41,10.5,7,0,0,0,0,0,0,0,0,43.98,451,0.0
140.89,302,0.92,25.9,16,0,1,0,0,0,0,0,0,90.33,158,473.34
8.34,289,0.42,3.0,87,0,0,0,0,0,0,0,0,40.95,482,0.0
125.3,70,0.55,6.9,45,0,0,1,0,0,0,0,0,103.05,124,650.24
40.24,40,0.57,0.3,34,1,0,0,0,0,0,0,0,80.99,297,332.8
8.65,230,0.22,4.0,49,0,0,0,0,0,0,0,0,34.0,532,0.0
90.57,313,0.45,44.1,64,0,1,0,0,0,0,0,0,66.34,351,425.86
194.72,463,0.83,-14.7,46,1,0,1,0,1,0,0,0,160.61,5,1274.24
195.14,409,0.98,-19.9,22,1,0,0,0,1,0,1,0,128.52,5,1032.91
8.93,227,0.58,31.6,90,0,0,0,0,0,0,0,0,46.64,441,0.0
187.45,242,0.98,1.9,74,1,0,1,0,0,0,0,0,157.42,5,963.48
153.23,139,0.85,29.1,69,0,1,1,0,0,0,1,0,129.73,7,1087.41
49.27,281,0.64,36.8,82,0,1,0,0,0,0,0,0,66.79,366,248.32
93.89,178,0.31,24.3,16,0,0,1,0,0,0,0,0,89.93,231,552.71
166.61,341,0.87,9.0,9,0,0,1,0,0,0,0,0,120.44,5,769.28
15.62,147,0.48,39.7,37,0,0,0,0,0,0,0,0,44.14,456,0.0
83.5,354,0.25,-12.6,78,1,0,0,0,0,0,0,0,82.57,312,581.41
73.56,499,0.96,27.2,71,0,1,0,0,1,0,0,0,81.63,249,554.38
150.11,296,0.7,-11.5,70,0,0,1,0,0,0,0,0,117.77,49,733.55
166.54,195,0.27,4.5,49,0,0,0,0,0,0,0,0,59.43,282,274.81
110.43,171,0.6,-4.0,61,1,0,1,0,0,0,0,0,134.56,34,975.55
66.63,303,0.44,44.0,35,0,1,0,0,0,0,0,0,62.39,390,306.95
0.74,202,0.16,43.6,64,0,0,0,0,0,0,0,0,30.71,558,0.0
57.42,355,0.37,-5.0,74,0,0,0,0,0,0,0,0,49.06,421,111.13
25.59,48,0.26,8.7,44,0,0,0,0,0,0,0,0,37.94,496,0.0
22.21,229,0.85,-5.3,22,0,0,0,0,0,0,0,0,60.73,354,101.5
33.76,416,0.86,-0.8,42,1,0,0,0,1,0,0,0,90.56,234,409.25
168.16,22,0.54,50.4,93,0,0,1,1,0,0,0,0,117.12,62,860.05
11.13,444,0.42,43.2,77,0,0,0,0,1,0,0,0,41.37,478,95.2
84.43,45,0.14,-0.6,90,1,0,1,0,0,0,0,0,112.86,188,867.97
123.62,8,0.56,40.1,45,0,0,0,0,0,0,0,0,63.14,274,210.43
31.88,151,0.57,23.0,77,0,0,0,0,0,0,0,0,49.73,409,0.0
91.66,447,0.14,-17.8,28,1,0,0,0,1,0,0,0,82.55,327,704.45
108.61,478,0.11,33.8,45,0,1,1,0,1,0,0,0,97.14,259,925.94
87.97,277,0.91,-16.4,38,0,0,0,0,0,0,0,0,78.25,240,313.95
141.92,430,0.66,50.3,81,0,1,1,1,1,0,0,0,129.39,72,1035.07
107.25,247,0.62,15.2,50,0,0,1,0,0,0,0,0,102.79,134,532.35
195.33,481,0.98,-6.0,100,1,0,1,0,1,0,0,0,161.6,5,1200.91
40.11,212,0.41,15.0,40,0,0,0,0,0,0,0,0,45.37,437,0.0
22.52,169,0.65,27.8,75,0,0,0,0,0,0,0,0,51.13,403,0.0
62.06,248,0.17,-19.8,24,1,0,0,0,0,0,0,0,80.16,364,555.93
26.05,182,0.73,12.8,7,0,0,0,0,0,0,0,0,54.46,378,0.0
15.63,51,0.35,18.5,45,0,0,0,0,0,0,0,0,39.59,489,0.0
169.57,345,0.84,40.5,19,0,1,0,0,0,0,0,0,91.84,135,543.57
15.81,82,0.27,-8.9,49,0,0,0,0,0,0,0,0,41.27,508,119.5
122.32,312,0.95,-14.2,48,1,0,1,0,0,0,0,0,153.7,5,1175.39
2.08,146,0.44,22.5,26,0,0,0,0,0,0,0,0,40.71,486,0.0
194.35,237,0.8,32.7,50,0,1,0,0,0,0,0,0,94.15,108,562.76
70.34,219,0.19,23.4,5,0,1,0,0,0,0,0,0,54.2,446,336.07
150.98,341,0.97,17.6,5,0,1,1,0,0,0,0,0,133.6,5,974.38
69.39,364,0.29,48.9,52,0,0,0,1,0,0,0,0,53.56,423,267.58
6.22,310,0.26,35.4,45,0,0,0,0,0,0,0,0,35.03,525,0.0
129.37,15,0.42,39.8,99,0,1,1,0,0,0,0,0,111.11,150,808.16
39.55,149,0.25,41.6,39,0,0,0,0,0,0,0,0,39.68,478,0.0
124.46,183,0.23,26.0,63,0,1,0,0,0,0,0,0,63.72,355,375.62
125.38,241,0.39,30.5,14,0,0,0,0,0,0,0,0,57.46,314,213.07
50.51,417,0.43,39.9,7,0,1,0,0,1,0,0,0,59.63,416,342.19
138.46,432,0.87,-6.0,69,1,0,0,0,1,0,0,0,109.22,74,751.15
136.41,438,0.16,-14.5,65,1,0,1,0,1,0,0,0,128.31,105,1218.33
131.9,238,0.73,36.4,73,0,1,1,0,0,0,0,0,122.33,69,857.38
143.38,487,0.25,0.5,72,1,0,1,0,1,0,0,0,125.26,72,1007.72
138.73,139,0.98,2.1,36,0,0,1,0,0,0,0,0,120.11,5,573.78
79.62,224,0.84,22.2,41,0,1,0,0,0,0,0,0,78.34,270,356.27
129.95,109,0.28,29.0,41,0,1,0,0,0,0,0,0,66.29,335,470.64
31.52,67,0.82,39.9,59,0,0,0,0,0,0,0,0,58.43,347,0.0
19.18,181,0.18,51.7,72,0,0,0,1,0,0,0,0,42.18,526,180.5
132.4,432,0.81,28.0,12,0,1,0,0,1,0,0,0,85.21,198,574.35
47.98,6,0.28,26.9,91,0,1,0,0,0,0,0,0,54.0,458,156.57
18.67,22,0.85,-14.2,71,0,0,0,0,0,0,0,0,64.65,359,146.0
58.5,281,0.82,30.5,22,0,0,0,0,0,0,0,0,62.48,307,112.75
97.53,164,0.23,21.8,92,0,1,0,0,0,0,0,0,59.68,396,439.49
18.51,224,0.49,-5.1,88,0,0,0,0,0,0,0,0,47.48,449,100.5
116.6,400,0.97,38.9,60,0,1,1,0,0,0,0,0,128.44,32,892.0
184.38,354,0.18,49.5,61,0,1,1,1,0,0,0,0,118.96,128,1040.13
136.81,192,0.24,-4.8,99,1,0,0,0,0,0,0,0,86.32,234,529.08
90.01,265,0.82,26.9,37,0,1,1,0,0,0,0,0,119.2,109,799.96
50.51,185,0.56,29.2,89,0,1,0,0,0,0,0,0,64.18,384,305.46
20.6,136,0.59,-4.7,71,0,0,0,0,0,0,0,0,51.09,421,0.0
3.3,266,0.49,5.5,43,0,0,0,0,0,0,0,0,42.64,472,0.0
81.64,411,0.56,-15.2,73,0,0,1,0,1,0,0,0,104.45,187,727.56
102.29,495,0.24,-4.0,23,1,0,1,0,1,0,0,0,120.74,136,1071.97
164.06,443,0.74,4.9,65,0,0,1,0,1,0,0,0,115.51,18,800.45
86.35,380,0.18,22.4,81,0,0,1,0,0,0,1,0,84.25,275,768.94
114.76,463,0.84,7.9,15,0,0,1,0,1,0,0,0,111.61,67,731.31
13.33,192,0.83,39.6,34,0,0,0,0,0,0,0,0,56.05,372,0.0
33.37,465,0.12,1.5,21,1,0,0,0,1,0,0,0,64.21,419,380.48
50.31,484,0.21,48.7,77,0,1,0,1,1,0,0,0,59.9,472,567.37
96.88,161,0.25,9.0,31,0,0,0,0,0,0,0,0,48.28,392,170.32
28.2,266,0.31,-1.7,50,1,0,0,0,0,0,0,0,70.93,380,343.04
176.86,240,0.45,37.7,35,0,0,1,0,0,0,0,0,107.28,72,737.25
9.93,68,0.72,-4.1,91,1,0,0,0,0,0,0,0,83.74,305,317.47
79.21,364,0.7,33.1,98,0,0,0,0,0,0,0,0,61.38,306,143.81
131.23,475,0.78,44.6,17,0,0,1,0,1,0,1,0,111.98,58,1069.77
140.68,345,0.34,-0.1,49,1,0,0,0,0,0,0,0,88.05,203,513.45
100.51,228,0.35,10.7,57,0,0,1,0,0,0,0,0,92.33,211,578.47
79.33,30,0.96,15.2,77,0,1,0,0,0,0,0,0,82.5,241,414.23
42.39,18,0.98,10.2,6,0,0,0,0,0,0,0,0,65.66,291,0.0
176.92,485,0.71,22.6,7,0,0,0,0,1,0,0,0,76.39,157,418.38
78.11,279,0.46,15.1,45,0,0,0,0,0,0,0,0,52.82,367,142.16
36.79,333,0.58,10.2,72,0,0,0,0,0,0,0,1,50.82,399,120.38
23.1,304,0.14,25.9,28,0,0,0,0,0,0,0,0,33.37,530,0.0
140.63,394,0.55,40.1,65,0,1,1,0,0,0,0,0,117.34,101,818.48
147.91,199,0.55,-13.6,74,1,0,0,0,0,0,0,0,103.24,140,667.73
118.05,50,0.93,3.2,31,0,0,1,0,0,0,0,0,115.26,40,541.26
94.4,475,0.48,-9.8,91,0,0,1,0,1,0,0,1,100.86,188,905.13
100.21,98,0.68,38.4,95,0,1,1,0,0,0,0,0,115.83,129,878.34
160.81,148,0.73,-8.2,53,1,0,0,0,0,0,0,0,108.77,76,671.44
161.59,393,0.48,25.4,13,0,0,1,0,0,0,0,0,106.04,87,613.86
187.04,434,0.17,5.4,60,0,0,1,0,1,0,0,1,99.01,126,1012.41
35.53,208,0.45,-9.4,41,1,0,0,0,0,0,0,0,80.78,334,453.21
96.71,286,0.84,51.7,38,0,0,1,1,0,0,0,0,116.91,94,735.46
140.87,11,0.93,40.1,53,0,1,1,0,0,0,0,0,130.68,6,894.67
4.81,224,0.28,1.6,30,1,0,0,0,0,0,0,0,65.52,422,342.24
94.12,106,0.8,-4.1,22,1,0,0,0,0,0,0,0,99.17,158,480.74
159.85,393,0.93,5.0,85,0,0,0,0,0,0,0,0,81.53,127,264.77
163.73,122,0.27,1.0,14,1,0,0,0,0,0,0,0,89.01,186,524.81
183.81,29,0.6,14.6,6,0,0,0,0,0,0,0,0,73.57,174,300.72
108.24,250,0.11,20.2,73,0,1,1,0,0,0,0,0,97.09,260,832.7
179.71,38,0.54,-13.1,95,1,0,0,0,0,0,0,0,107.41,95,711.36
81.95,12,0.15,42.1,61,0,1,1,0,0,0,0,0,94.54,289,714.33
176.54,313,0.68,50.4,76,0,1,1,1,0,0,0,0,135.28,15,1103.18
108.59,418,0.94,19.2,6,0,0,0,0,1,0,0,0,74.19,202,262.28
64.74,309,0.78,15.9,44,0,1,0,0,0,0,0,0,74.01,307,310.71
152.4,3,0.28,-10.7,54,1,0,1,0,0,0,0,0,133.01,51,1199.55
89.68,150,0.18,35.5,35,0,0,1,0,0,0,0,0,84.75,270,558.71
75.02,448,0.13,12.7,60,0,0,0,0,1,0,0,0,40.8,454,235.93
148.97,284,0.16,2.9,94,0,0,1,0,0,0,0,0,92.95,186,704.36
179.94,208,0.49,5.2,38,0,0,1,0,0,0,0,0,109.14,57,675.02
102.23,323,0.34,44.2,65,0,1,1,0,0,0,0,0,104.23,211,876.07
18.83,229,0.28,9.8,87,0,0,0,0,0,0,0,0,37.62,501,0.0
156.95,257,0.44,-8.1,30,0,0,0,0,0,0,0,0,67.99,254,375.92
38.16,331,0.14,7.5,46,0,0,0,0,0,0,0,0,35.62,507,0.0
166.25,352,0.9,22.5,18,0,1,1,0,0,0,0,0,133.44,5,898.25
83.81,26,0.71,43.3,33,0,0,0,0,0,0,0,0,62.42,296,150.72
116.43,186,0.76,-6.9,28,1,0,1,0,0,0,0,0,142.51,5,1105.51
129.03,127,0.43,-19.1,79,0,0,1,0,0,0,0,0,108.95,148,817.97
20.87,205,0.72,33.3,97,0,0,0,0,0,0,0,0,53.33,388,0.0
160.53,316,0.3,13.6,43,0,0,1,0,0,0,0,0,99.58,134,761.96
107.19,190,0.54,-11.2,50,1,0,0,0,0,0,0,0,95.58,204,639.17
98.7,225,0.16,2.3,44,0,0,1,0,0,0,0,0,85.41,261,553.93
50.85,255,0.67,2.0,52,0,0,0,0,0,0,0,0,56.08,356,101.28
24.01,346,0.55,24.9,57,0,0,0,0,0,0,0,0,47.85,426,0.0
19.82,16,0.75,29.4,13,0,0,0,0,0,0,0,0,54.22,382,0.0
165.28,244,0.52,48.2,11,0,1,0,1,0,0,0,0,87.99,222,556.44
56.69,239,0.13,51.9,54,0,1,0,1,0,0,0,1,58.05,482,721.3
146.38,229,0.41,14.4,72,0,0,0,0,0,0,0,0,61.31,277,244.57
180.8,469,0.7,39.6,16,0,0,1,0,1,0,0,0,116.62,5,802.65
176.52,265,0.4,-0.1,38,1,0,1,0,0,0,0,0,135.53,5,1040.03
35.54,208,0.86,-2.4,49,0,0,0,0,0,0,0,0,61.63,331,0.0
194.73,264,0.47,4.4,61,0,0,0,0,0,0,0,0,70.66,190,317.09
104.85,425,0.3,0.8,86,1,0,1,0,1,0,0,0,121.23,117,886.87
62.33,153,0.65,-13.3,48,0,0,0,0,0,0,0,0,63.75,344,260.0
159.48,126,0.22,46.6,11,0,0,1,1,0,0,0,0,104.62,155,692.31
128.74,363,0.28,41.9,64,0,1,0,0,0,0,0,0,66.11,336,434.24
24.91,382,0.58,39.5,73,0,0,0,0,0,0,0,0,49.04,417,0.0
128.32,324,0.27,36.2,54,0,1,0,0,0,0,0,0,65.7,340,448.75
127.57,442,0.49,29.9,58,0,1,0,0,1,0,0,0,73.29,286,558.63
89.29,48,0.41,22.2,25,0,1,1,0,0,0,0,0,104.74,213,804.31
149.77,451,0.59,30.3,84,0,1,1,0,1,0,0,0,120.12,77,999.82
74.45,78,0.46,-17.4,70,0,0,0,0,0,0,0,0,60.97,373,298.68
146.39,91,0.15,8.4,40,0,0,1,0,0,0,0,0,92.21,192,696.05
104.8,59,0.55,49.5,59,0,0,0,1,0,0,0,0,67.97,305,329.7
146.78,388,0.24,46.6,80,0,1,1,1,0,0,0,0,115.42,169,958.46
80.1,198,0.69,20.2,13,0,0,1,0,0,0,0,0,101.16,157,589.89
97.87,393,0.58,-1.8,27,0,0,0,0,0,0,0,0,60.88,308,171.81
158.35,454,0.9,47.9,14,0,0,1,1,1,0,0,1,128.25,5,1221.98
121.11,199,0.41,41.3,82,0,0,0,0,0,0,0,0,57.52,315,206.66
60.2,448,0.45,17.7,71,0,0,0,0,1,0,0,0,49.78,397,213.7
37.86,68,0.46,-0.7,76,0,0,0,0,0,0,0,0,47.13,428,0.0
172.97,128,0.78,1.5,5,1,0,0,0,0,0,0,0,108.25,45,610.0
62.29,465,0.77,27.6,41,0,0,0,0,1,0,0,0,61.29,314,230.44
68.88,465,0.5,43.1,66,0,0,0,0,1,0,0,0,52.83,371,240.32
87.44,122,0.8,31.4,20,0,1,1,0,0,0,0,0,118.12,118,804.82
85.37,72,0.38,-18.1,40,0,0,0,0,0,0,0,0,60.16,376,318.56
3.14,455,0.84,35.0,11,0,0,0,0,1,0,0,0,54.87,385,104.0
94.18,447,0.35,-1.6,44,0,0,1,0,1,0,0,0,92.18,221,579.51
147.45,500,0.87,9.5,77,0,0,1,0,1,0,0,0,117.57,11,761.75
117.3,491,0.77,37.2,94,0,0,0,0,1,0,0,0,69.55,231,333.75
111.02,80,0.95,46.1,24,0,0,1,1,0,0,0,0,122.9,45,779.51
68.41,492,0.94,14.2,91,0,0,0,0,1,0,0,0,68.16,262,261.22
184.75,60,0.21,7.5,56,0,0,1,0,0,0,0,0,100.06,120,621.38
63.66,247,0.76,6.0,65,0,0,0,0,0,0,0,0,61.15,314,120.49
153.07,22,0.58,-4.8,84,0,0,0,0,0,0,0,0,70.66,225,254.6
162.14,79,0.67,-6.6,10,0,0,1,0,0,0,0,0,116.07,39,687.77
116.24,38,0.29,-18.5,65,1,0,1,0,0,0,0,0,131.84,103,1036.53
138.44,199,0.1,26.9,24,0,1,1,0,0,0,0,0,101.27,217,910.75
136.38,225,0.16,-2.8,26,0,0,0,0,0,0,0,0,52.46,355,229.57
132.49,474,0.66,43.7,50,0,0,1,0,1,0,0,0,107.97,86,779.95
124.43,442,0.74,1.1,8,0,0,0,0,1,1,0,0,139.56,228,881.59
48.87,138,0.32,21.7,37,0,1,0,0,0,0,0,0,55.53,446,198.46
32.08,190,0.97,44.2,56,0,0,0,0,0,0,0,0,63.76,309,0.0
25.76,214,0.4,7.1,35,0,0,0,0,0,0,0,0,42.86,461,0.0
76.93,80,0.96,-17.0,63,1,0,0,0,0,0,0,0,108.64,144,557.89
49.85,473,0.81,22.7,80,0,1,0,0,1,0,1,0,72.83,322,553.31
198.64,72,0.32,37.3,28,0,0,1,0,0,0,0,0,106.0,72,816.58
48.28,328,0.57,35.0,67,0,1,0,0,0,0,0,0,64.19,385,241.92
199.56,293,0.37,2.9,27,0,0,0,0,0,0,0,0,67.88,208,324.34
67.8,416,0.13,-16.5,9,1,0,0,0,1,0,0,0,77.97,365,608.18
180.74,35,0.32,-10.4,62,1,0,0,0,0,0,0,0,98.51,148,711.08
62.26,272,0.95,-19.8,29,1,0,0,0,0,0,0,0,107.49,169,543.71
108.98,130,0.56,51.5,65,0,1,1,1,0,0,0,0,120.95,146,869.13
177.25,217,0.72,48.0,64,0,1,1,1,0,0,0,0,136.79,5,1088.86
93.53,383,0.52,22.7,100,0,1,1,0,0,0,0,0,109.23,179,779.14
66.94,423,0.3,35.0,82,0,1,0,0,1,0,0,0,57.54,424,409.88
96.18,12,0.65,0.2,67,1,0,1,0,0,0,0,0,132.18,43,919.29
167.67,73,0.59,45.9,89,0,1,1,1,0,0,0,0,130.8,50,947.21
158.5,216,0.19,-6.7,6,0,0,1,0,0,0,0,0,98.78,164,847.39
120.89,490,0.67,6.0,68,0,0,1,0,1,0,0,0,106.58,101,710.11
74.71,468,0.76,23.5,41,0,1,0,0,1,0,0,0,74.81,297,439.86
23.22,491,0.64,16.0,49,0,0,0,0,1,0,0,0,50.88,405,132.8
189.96,356,0.79,15.7,72,0,1,0,0,0,0,0,0,93.14,117,502.87
196.82,53,0.48,1.4,53,1,0,1,0,0,0,0,0,141.32,5,1087.53
99.94,223,0.32,17.7,45,0,0,1,0,0,0,0,0,91.19,220,649.19
112.38,404,0.58,-2.0,81,1,0,0,0,1,0,0,0,93.16,186,547.66
104.93,28,0.65,-14.1,100,1,0,0,0,0,0,0,0,100.54,180,610.11
180.4,438,0.21,-16.5,94,0,0,1,0,1,0,0,0,107.66,126,938.14
98.95,458,0.28,29.5,58,0,0,1,0,1,0,0,0,89.64,231,687.07
192.82,480,0.34,47.1,81,0,1,0,1,1,0,0,0,85.82,225,704.21
29.0,266,0.58,37.4,16,0,0,0,0,0,0,0,0,49.65,411,0.0
23.29,457,0.67,40.3,78,0,0,0,0,1,0,0,0,51.94,397,105.6
121.79,76,0.75,24.9,25,0,0,1,0,0,0,1,0,109.52,79,778.66
29.23,412,0.78,-8.6,100,0,0,0,0,1,0,0,0,60.98,361,187.6
97.25,497,0.59,-9.8,95,0,0,1,0,1,0,0,0,105.14,156,760.83
45.13,199,0.74,38.1,44,0,0,0,0,0,0,0,0,57.67,347,0.0
198.57,134,0.72,38.9,47,0,1,0,0,0,0,0,0,91.99,122,604.28
25.23,367,0.61,-19.6,58,1,0,0,0,0,0,0,0,89.93,309,452.15
177.16,294,0.93,46.9,27,0,0,0,1,0,0,0,0,92.12,101,399.24
105.14,405,0.45,-19.1,65,0,0,0,0,1,0,0,0,66.07,329,417.21
140.47,15,0.26,39.4,32,0,1,1,0,0,0,0,0,107.17,174,962.62
68.4,312,0.67,41.6,37,0,1,0,0,0,0,0,0,70.71,329,385.97
122.52,68,1.0,13.9,53,0,0,1,0,0,0,0,0,118.38,16,650.43
90.84,297,0.23,-11.6,60,0,0,1,0,0,0,1,1,92.48,256,1044.67
199.23,398,0.95,38.4,33,0,0,1,0,0,0,0,0,128.13,5,673.58
39.35,342,0.37,2.6,23,0,0,0,0,0,0,0,0,43.85,448,0.0
48.58,283,0.9,19.3,44,0,1,0,0,0,0,0,0,75.79,302,173.51
46.0,281,0.79,-19.1,84,1,0,0,0,0,0,0,0,99.1,233,494.18
58.42,84,0.83,-17.2,12,0,0,0,0,0,0,0,0,71.41,304,273.63
142.42,66,0.5,8.9,87,0,0,0,0,0,0,0,0,63.86,261,238.63
196.52,198,0.91,-17.3,26,1,0,1,0,0,0,0,0,164.98,5,1126.9
22.91,56,0.55,11.1,47,0,0,0,0,0,0,0,0,47.69,428,0.0
90.91,370,0.76,46.1,81,0,1,0,1,0,0,1,0,85.24,273,698.33
128.51,442,0.46,-9.1,49,1,0,1,0,1,0,0,0,134.93,42,1239.35
126.32,138,0.23,12.9,38,0,0,0,0,0,0,0,0,52.0,353,214.48
57.91,12,0.86,21.4,46,0,1,0,0,0,0,0,0,75.79,298,294.36
24.16,164,0.94,12.2,10,0,0,0,0,0,0,0,0,61.52,328,0.0
155.07,35,0.33,43.7,29,0,1,0,0,0,0,0,0,71.81,284,456.3
41.18,222,0.75,49.3,78,0,0,0,1,0,0,0,0,65.43,350,144.5
106.38,446,0.4,49.2,14,0,0,0,1,1,0,0,0,62.96,340,424.37
79.92,280,0.96,-14.1,94,0,0,0,0,0,0,0,0,77.64,240,290.38
135.38,232,0.92,17.1,67,0,1,1,0,0,0,0,0,129.51,16,884.19
37.45,243,0.52,6.8,57,0,0,0,0,0,0,0,0,48.82,413,0.0
